#{"t_start": 1626962665.03672, "env_id": "fertilization-v0"}
r,l,t
-1700.0,30,168.913643
-1545.006135,30,169.782028
-1746.998912,30,170.65194
-1547.110038,30,171.518226
-1749.526613,30,172.389382
-1617.052545,30,173.259015
-1588.800166,30,174.131973
-1426.8649,30,175.004831
-1670.432499,30,175.873994
-1840.0,30,176.742943
-1206.316483,30,177.610484
-1034.919635,30,178.474512
-1963.535478,30,179.34296
-1246.860209,30,180.209919
-1589.526613,30,181.083434
-1614.573008,30,181.961361
-1415.603918,30,182.829769
-1825.006135,30,183.697744
-864.961548,30,184.569832
-1620.0,30,185.445844
-1638.433686,30,186.31516
-1356.213436,30,187.372322
-1623.66276,30,188.263664
-1386.844882,30,189.137116
-1387.695729,30,190.015822
-1702.567091,30,190.886659
-1607.9717,30,191.758815
-1356.423566,30,192.632319
-1716.842813,30,193.663564
-1303.535362,30,194.567336
-1985.140855,30,195.455663
-1785.641728,30,196.419204
-2065.111795,30,197.333396
-2089.451723,30,198.252855
-1565.896322,30,199.231911
-1854.183097,30,200.138646
-1783.584284,30,201.018433
-1555.241474,30,201.892538
-1547.470424,30,202.76857
-1479.085441,30,203.666276
-1712.091657,30,204.540804
-1785.641728,30,205.411771
-1470.289951,30,206.280584
-1698.702807,30,207.151549
-1548.264697,30,208.042502
-1409.431349,30,208.912388
-1945.284906,30,209.781645
-1871.754684,30,210.652333
-1627.470424,30,211.524504
-1364.146163,30,212.405329
-1102.927371,30,213.275895
-1318.177313,30,214.146495
-1507.320436,30,215.020189
-1488.343899,30,215.889552
-1629.818154,30,216.76628
-1448.44793,30,217.931887
-1291.793184,30,218.817012
-1760.906234,30,219.692054
-1624.732262,30,220.591795
-1908.166039,30,221.464711
-1760.0,30,222.340694
-1518.362926,30,223.214509
-1693.469164,30,224.086471
-1776.545244,30,225.140409
-2057.052545,30,226.077825
-1332.811425,30,226.978398
-1063.16002,30,227.850849
-1321.536979,30,228.729626
-1437.391289,30,229.601317
-1810.562533,30,230.470385
-1320.0,30,231.342369
-1727.648793,30,232.21718
-1771.754684,30,233.09732
-1634.5612,30,233.965631
-1497.985158,30,234.835759
-1717.804472,30,235.703759
-1722.40399,30,236.572546
-1051.920168,30,237.450475
-1741.468469,30,238.318603
-1667.460782,30,239.188769
-1385.896322,30,240.064348
-1546.860209,30,240.937809
-1925.909862,30,241.807279
-1621.623308,30,242.675359
-1108.264697,30,243.543374
-1255.700439,30,244.414116
-1638.702807,30,245.287607
-1117.278577,30,246.157557
-1794.573008,30,247.036921
-1350.562533,30,247.907456
-2066.998912,30,248.977307
-1009.596892,30,249.868925
-1527.460782,30,250.741858
-1621.401007,30,251.612155
-1290.410602,30,252.484684
-1749.439123,30,253.35304
-1734.293895,30,254.231531
-1563.78546,30,255.105938
-1688.239016,30,255.977142
-1638.102334,30,256.849412
-1371.920168,30,257.722282
-1403.78546,30,258.593136
-1330.289951,30,259.463696
-1191.920168,30,260.49051
-1569.251879,30,261.387926
-1265.553577,30,262.329326
-1526.860209,30,263.722803
-1159.453861,30,264.806518
-1212.064077,30,265.888796
-1917.652527,30,267.079844
-1672.504198,30,268.011388
-1480.0,30,268.941109
-1152.480975,30,269.927283
-1442.452015,30,270.865887
